method,dataset,instance,run_id,seed,Z,bound,gap_solver_pct,time_to_best_s,total_time_s,time_budget_s,model_status,iterations,T,J,I,source_path,raw_method,construction_used,Z_construction,rf_wall_time_s
MAT_rf_fo_600s,5X,IncT5x_3,IncT5x_3_rf_fo_seed1_b600,1.0,64791.163,,,596.998,598.423,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_3_rf_fo_seed1_b600.json,rf+fo,,16005542.631,
MAT_rf_fo_600s,5X,IncT5x_3,IncT5x_3_rf_fo_seed1_b600,1.0,63266.34,,,523.533,593.763,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_3_rf_fo_seed1_b600.json,rf+fo,greedy,137642.015,0.0
MAT_rf_fo_600s,5X,IncT5x_4,IncT5x_4_rf_fo_seed1_b600,1.0,144547.581,,,291.104,591.872,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_4_rf_fo_seed1_b600.json,rf+fo,greedy,497051.655,0.0
MAT_rf_fo_600s,5X,IncT5x_5,IncT5x_5_rf_fo_seed1_b600,1.0,54964.989,,,516.719,598.24,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_5_rf_fo_seed1_b600.json,rf+fo,greedy,287974.582,0.0
MAT_rf_fo_600s,5X,IncT5x_6,IncT5x_6_rf_fo_seed1_b600,1.0,83941.55,,,584.158,598.362,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_6_rf_fo_seed1_b600.json,rf+fo,greedy,331550.094,0.0
MAT_rf_fo_600s,5X,IncT5x_7,IncT5x_7_rf_fo_seed1_b600,1.0,24172.648,,,595.283,596.829,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_7_rf_fo_seed1_b600.json,rf+fo,greedy,210117.384,0.0
MAT_rf_fo_600s,5X,IncT5x_8,IncT5x_8_rf_fo_seed1_b600,1.0,182388.706,,,235.978,597.994,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_8_rf_fo_seed1_b600.json,rf+fo,greedy,492115.321,0.0
MAT_rf_fo_600s,5X,IncT5x_9,IncT5x_9_rf_fo_seed1_b600,1.0,28381.253,,,479.035,598.642,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_9_rf_fo_seed1_b600.json,rf+fo,greedy,332541.741,0.0
MAT_rf_fo_600s,8X,IncT8x_2,IncT8x_2_rf_fo_seed1_b600,1.0,135940.96,,,499.654,602.246,600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT8x_2_rf_fo_seed1_b600.json,rf+fo,greedy,551092.88,0.0
MAT_rf_fo_600s,8X,IncT8x_3,IncT8x_3_rf_fo_seed1_b600,1.0,80768.327,,,590.778,592.277,600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT8x_3_rf_fo_seed1_b600.json,rf+fo,greedy,195753.218,0.0
MAT_rf_fo_600s,8X,IncT8x_4,IncT8x_4_rf_fo_seed1_b600,1.0,165236.028,,,623.954,625.425,600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT8x_4_rf_fo_seed1_b600.json,rf+fo,greedy,670887.419,0.0
MAT_rf_fo_600s,8X,IncT8x_5,IncT8x_5_rf_fo_seed1_b600,1.0,77162.719,,,619.959,621.454,600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT8x_5_rf_fo_seed1_b600.json,rf+fo,greedy,427634.835,0.0
MAT_rf_fo_600s,8X,IncT8x_6,IncT8x_6_rf_fo_seed1_b600,1.0,105771.668,,,601.465,602.743,600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT8x_6_rf_fo_seed1_b600.json,rf+fo,greedy,434147.345,0.0
MAT_rf_fo_600s,Real,Ale_1,Ale_1_rf_fo_seed1_b600,1.0,86317.983,,,160.8,593.338,600.0,,,25.0,160.0,50.0,experiments\matheuristics\results_production\b600\Ale_1_rf_fo_seed1_b600.json,rf+fo,rf,91993.707,7.87
MAT_rf_fo_600s,Real,Ale_10,Ale_10_rf_fo_seed1_b600,1.0,5658.468,,,5.452,6.737,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_10_rf_fo_seed1_b600.json,rf+fo,rf,6402.203,2.825
MAT_rf_fo_600s,Real,Ale_2,Ale_2_rf_fo_seed1_b600,1.0,99950.709,,,3.283,6.703,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_2_rf_fo_seed1_b600.json,rf+fo,rf,99950.709,2.663
MAT_rf_fo_600s,Real,Ale_3,Ale_3_rf_fo_seed1_b600,1.0,39695.173,,,4.126,8.402,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_3_rf_fo_seed1_b600.json,rf+fo,rf,39695.173,3.508
MAT_rf_fo_600s,Real,Ale_4,Ale_4_rf_fo_seed1_b600,1.0,127800.463,,,6.76,8.052,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_4_rf_fo_seed1_b600.json,rf+fo,rf,132251.704,3.916
MAT_rf_fo_600s,Real,Ale_5,Ale_5_rf_fo_seed1_b600,1.0,35439.916,,,6.842,8.122,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_5_rf_fo_seed1_b600.json,rf+fo,rf,35610.208,3.246
MAT_rf_fo_600s,Real,Ale_6,Ale_6_rf_fo_seed1_b600,1.0,66677.463,,,3.524,6.519,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_6_rf_fo_seed1_b600.json,rf+fo,rf,66677.463,2.879
MAT_rf_fo_600s,Real,Ale_7,Ale_7_rf_fo_seed1_b600,1.0,10568.618,,,4.24,48.505,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_7_rf_fo_seed1_b600.json,rf+fo,rf,10568.618,3.58
MAT_rf_fo_600s,Real,Ale_8,Ale_8_rf_fo_seed1_b600,1.0,160911.938,,,3.304,6.278,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_8_rf_fo_seed1_b600.json,rf+fo,rf,160911.938,2.599
MAT_rf_fo_600s,Real,Ale_9,Ale_9_rf_fo_seed1_b600,1.0,15635.217,,,7.756,9.035,600.0,,,19.0,159.0,50.0,experiments\matheuristics\results_production\b600\Ale_9_rf_fo_seed1_b600.json,rf+fo,rf,17510.791,4.058
MAT_rf_fo_60s,Synthetic,synthetic_tiny,synthetic_tiny_rf_fo_seed1,1.0,248.049,,,0.845,60.011,60.0,,,,,,experiments\matheuristics\results_pilot\synthetic_tiny_rf_fo_seed1.json,rf+fo,,248.049,
MAT_rf_mip_300s,3X,IncT3x_3,IncT3x_3_rf_mip_seed1_b300,1.0,46239.367,,,303.848,305.296,300.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_3_rf_mip_seed1_b300.json,rf+mip,,64871.775,
MAT_rf_mip_300s,3X,IncT3x_7,IncT3x_7_rf_mip_seed1_b300,1.0,16603.182,,,303.677,305.116,300.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_7_rf_mip_seed1_b300.json,rf+mip,,20915.065,
MAT_rf_mip_300s,4X,IncT4x_3,IncT4x_3_rf_mip_seed1_b300,1.0,53449.044,,,305.77,307.039,300.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_3_rf_mip_seed1_b300.json,rf+mip,,4467245.044,
MAT_rf_mip_300s,4X,IncT4x_7,IncT4x_7_rf_mip_seed1_b300,1.0,23534.72,,,305.77,307.195,300.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_7_rf_mip_seed1_b300.json,rf+mip,,3285526.902,
MAT_rf_mip_300s,5X,IncT5x_10,IncT5x_10_rf_mip_seed1_b300,1.0,283461.421,,,309.564,311.028,300.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_10_rf_mip_seed1_b300.json,rf+mip,,15353974.912,
MAT_rf_mip_300s,5X,IncT5x_10,IncT5x_10_rf_mip_seed1_b300,1.0,20291.053,,,307.15,308.71,300.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget_v2\IncT5x_10_rf_mip_seed1_b300.json,rf+mip,,177211.478,
MAT_rf_mip_300s,5X,IncT5x_3,IncT5x_3_rf_mip_seed1_b300,1.0,380937.341,,,309.155,310.569,300.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_3_rf_mip_seed1_b300.json,rf+mip,,16005542.631,
MAT_rf_mip_300s,5X,IncT5x_3,IncT5x_3_rf_mip_seed1_b300,1.0,59061.483,,,307.287,308.884,300.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget_v2\IncT5x_3_rf_mip_seed1_b300.json,rf+mip,,137642.015,
MAT_rf_mip_3600s,10X,IncT10x_2,IncT10x_2_rf_mip_seed1_b3600,1.0,165438.755,,,3641.206,3642.774,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_2_rf_mip_seed1_b3600.json,rf+mip,,165167571.364,
MAT_rf_mip_3600s,10X,IncT10x_2,IncT10x_2_rf_mip_seed1_b3600,1.0,154797.48,,,3641.989,3644.331,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT10x_2_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,64949157.152,843.396
MAT_rf_mip_3600s,10X,IncT10x_3,IncT10x_3_rf_mip_seed1_b3600,1.0,102151.544,,,3641.146,3642.65,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_3_rf_mip_seed1_b3600.json,rf+mip,,151362343.905,
MAT_rf_mip_3600s,10X,IncT10x_3,IncT10x_3_rf_mip_seed1_b3600,1.0,87275.452,,,3641.964,3643.545,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT10x_3_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,50914291.231,803.583
MAT_rf_mip_3600s,10X,IncT10x_4,IncT10x_4_rf_mip_seed1_b3600,1.0,188575.59,,,3641.517,3643.073,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_4_rf_mip_seed1_b3600.json,rf+mip,,162697287.471,
MAT_rf_mip_3600s,10X,IncT10x_4,IncT10x_4_rf_mip_seed1_b3600,1.0,376198.08,,,3641.612,3644.071,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT10x_4_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,62714040.95,843.858
MAT_rf_mip_3600s,10X,IncT10x_5,IncT10x_5_rf_mip_seed1_b3600,1.0,165170.737,,,3643.106,3644.624,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_5_rf_mip_seed1_b3600.json,rf+mip,,155724693.239,
MAT_rf_mip_3600s,10X,IncT10x_5,IncT10x_5_rf_mip_seed1_b3600,1.0,87036.326,,,3651.653,3653.308,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT10x_5_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,43510609.027,799.246
MAT_rf_mip_3600s,10X,IncT10x_6,IncT10x_6_rf_mip_seed1_b3600,1.0,127960.821,,,3643.264,3645.506,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_6_rf_mip_seed1_b3600.json,rf+mip,,158178518.819,
MAT_rf_mip_3600s,10X,IncT10x_6,IncT10x_6_rf_mip_seed1_b3600,1.0,187103.043,,,3642.914,3644.472,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT10x_6_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,63132592.91,844.547
MAT_rf_mip_3600s,8X,IncT8x_2,IncT8x_2_rf_mip_seed1_b3600,1.0,134500.543,,,3627.687,3629.225,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_2_rf_mip_seed1_b3600.json,rf+mip,,53950636.847,
MAT_rf_mip_3600s,8X,IncT8x_2,IncT8x_2_rf_mip_seed1_b3600,1.0,131246.445,,,3630.108,3631.909,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT8x_2_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,58659668.175,855.586
MAT_rf_mip_3600s,8X,IncT8x_3,IncT8x_3_rf_mip_seed1_b3600,1.0,68783.65,,,3627.994,3629.455,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_3_rf_mip_seed1_b3600.json,rf+mip,,66802928.845,
MAT_rf_mip_3600s,8X,IncT8x_3,IncT8x_3_rf_mip_seed1_b3600,1.0,71896.386,,,3625.913,3627.467,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT8x_3_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,63327814.323,839.753
MAT_rf_mip_3600s,8X,IncT8x_4,IncT8x_4_rf_mip_seed1_b3600,1.0,158113.714,,,3626.033,3628.027,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_4_rf_mip_seed1_b3600.json,rf+mip,,64750201.02,
MAT_rf_mip_3600s,8X,IncT8x_4,IncT8x_4_rf_mip_seed1_b3600,1.0,160602.997,,,3629.794,3631.38,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT8x_4_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,60599633.954,836.748
MAT_rf_mip_3600s,8X,IncT8x_5,IncT8x_5_rf_mip_seed1_b3600,1.0,61371.845,,,3628.923,3630.425,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_5_rf_mip_seed1_b3600.json,rf+mip,,63126450.159,
MAT_rf_mip_3600s,8X,IncT8x_5,IncT8x_5_rf_mip_seed1_b3600,1.0,58152.349,,,3631.247,3632.769,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT8x_5_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,59725672.856,840.251
MAT_rf_mip_3600s,8X,IncT8x_6,IncT8x_6_rf_mip_seed1_b3600,1.0,98744.057,,,3626.051,3627.507,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_6_rf_mip_seed1_b3600.json,rf+mip,,53177148.946,
MAT_rf_mip_3600s,8X,IncT8x_6,IncT8x_6_rf_mip_seed1_b3600,1.0,99419.134,,,3626.68,3628.205,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_v2\IncT8x_6_rf_mip_seed1_b3600.json,rf+mip,greedy_floor,57467501.049,862.821
MAT_rf_mip_600s,10X,IncT10x_2,IncT10x_2_rf_mip_seed1_b600,1.0,267477.979,,,631.371,632.886,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_2_rf_mip_seed1_b600.json,rf+mip,greedy,631636.151,0.0
MAT_rf_mip_600s,10X,IncT10x_3,IncT10x_3_rf_mip_seed1_b600,1.0,245376.956,,,33.823,632.717,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_3_rf_mip_seed1_b600.json,rf+mip,greedy,245376.956,0.0
MAT_rf_mip_600s,10X,IncT10x_4,IncT10x_4_rf_mip_seed1_b600,1.0,378070.456,,,631.804,633.347,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_4_rf_mip_seed1_b600.json,rf+mip,greedy,758904.569,0.0
MAT_rf_mip_600s,10X,IncT10x_5,IncT10x_5_rf_mip_seed1_b600,1.0,106223.536,,,632.662,634.191,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_5_rf_mip_seed1_b600.json,rf+mip,greedy,547701.678,0.0
MAT_rf_mip_600s,10X,IncT10x_6,IncT10x_6_rf_mip_seed1_b600,1.0,182177.969,,,634.247,635.829,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_6_rf_mip_seed1_b600.json,rf+mip,greedy,514389.563,0.0
MAT_rf_mip_600s,2X,IncT2X_1,IncT2X_1_rf_mip_seed1_b600,1.0,40179.544,,,172.514,173.959,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_1_rf_mip_seed1_b600.json,rf+mip,rf,40745.83,23.226
MAT_rf_mip_600s,2X,IncT2X_10,IncT2X_10_rf_mip_seed1_b600,1.0,8335.23,,,155.997,157.444,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_10_rf_mip_seed1_b600.json,rf+mip,rf,9131.803,22.75
MAT_rf_mip_600s,2X,IncT2X_2,IncT2X_2_rf_mip_seed1_b600,1.0,105100.906,,,65.215,66.519,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_2_rf_mip_seed1_b600.json,rf+mip,rf,106524.226,20.263
MAT_rf_mip_600s,2X,IncT2X_3,IncT2X_3_rf_mip_seed1_b600,1.0,42938.57,,,602.272,603.777,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_3_rf_mip_seed1_b600.json,rf+mip,rf,42940.295,22.74
MAT_rf_mip_600s,2X,IncT2X_4,IncT2X_4_rf_mip_seed1_b600,1.0,131571.0,,,64.974,66.269,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_4_rf_mip_seed1_b600.json,rf+mip,rf,147893.679,23.098
MAT_rf_mip_600s,2X,IncT2X_5,IncT2X_5_rf_mip_seed1_b600,1.0,38183.994,,,225.044,226.376,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_5_rf_mip_seed1_b600.json,rf+mip,rf,38543.962,23.517
MAT_rf_mip_600s,2X,IncT2X_6,IncT2X_6_rf_mip_seed1_b600,1.0,70335.169,,,550.999,552.49,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_6_rf_mip_seed1_b600.json,rf+mip,rf,71062.667,21.809
MAT_rf_mip_600s,2X,IncT2X_7,IncT2X_7_rf_mip_seed1_b600,1.0,13554.95,,,601.836,603.366,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_7_rf_mip_seed1_b600.json,rf+mip,rf,13799.605,24.865
MAT_rf_mip_600s,2X,IncT2X_8,IncT2X_8_rf_mip_seed1_b600,1.0,169018.311,,,89.144,90.426,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_8_rf_mip_seed1_b600.json,rf+mip,rf,170004.314,17.579
MAT_rf_mip_600s,2X,IncT2X_9,IncT2X_9_rf_mip_seed1_b600,1.0,18632.113,,,602.451,603.985,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_9_rf_mip_seed1_b600.json,rf+mip,rf,20824.26,23.932
MAT_rf_mip_600s,3X,IncT3x_1,IncT3x_1_rf_mip_seed1_b600,1.0,43678.051,,,603.56,605.086,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_1_rf_mip_seed1_b600.json,rf+mip,rf,44323.481,83.742
MAT_rf_mip_600s,3X,IncT3x_10,IncT3x_10_rf_mip_seed1_b600,1.0,10928.978,,,603.588,605.763,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_10_rf_mip_seed1_b600.json,rf+mip,rf,12087.952,81.431
MAT_rf_mip_600s,3X,IncT3x_2,IncT3x_2_rf_mip_seed1_b600,1.0,108645.892,,,604.441,606.431,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_2_rf_mip_seed1_b600.json,rf+mip,rf,110670.331,73.222
MAT_rf_mip_600s,3X,IncT3x_3,IncT3x_3_rf_mip_seed1_b600,1.0,46190.017,,,603.394,604.827,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_3_rf_mip_seed1_b600.json,rf+mip,,47685.882,
MAT_rf_mip_600s,3X,IncT3x_3,IncT3x_3_rf_mip_seed1_b600,1.0,46154.492,,,611.641,612.957,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_3_rf_mip_seed1_b600.json,rf+mip,rf,48742.491,71.613
MAT_rf_mip_600s,3X,IncT3x_4,IncT3x_4_rf_mip_seed1_b600,1.0,134585.826,,,603.765,605.24,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_4_rf_mip_seed1_b600.json,rf+mip,rf,157778.426,80.64
MAT_rf_mip_600s,3X,IncT3x_5,IncT3x_5_rf_mip_seed1_b600,1.0,40747.722,,,604.237,605.856,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_5_rf_mip_seed1_b600.json,rf+mip,rf,44199.644,78.328
MAT_rf_mip_600s,3X,IncT3x_6,IncT3x_6_rf_mip_seed1_b600,1.0,73650.95,,,603.771,605.266,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_6_rf_mip_seed1_b600.json,rf+mip,rf,74981.179,79.273
MAT_rf_mip_600s,3X,IncT3x_7,IncT3x_7_rf_mip_seed1_b600,1.0,16441.491,,,603.233,604.663,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_7_rf_mip_seed1_b600.json,rf+mip,,19506.115,
MAT_rf_mip_600s,3X,IncT3x_7,IncT3x_7_rf_mip_seed1_b600,1.0,16470.891,,,605.877,607.397,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_7_rf_mip_seed1_b600.json,rf+mip,rf,19506.115,78.661
MAT_rf_mip_600s,3X,IncT3x_8,IncT3x_8_rf_mip_seed1_b600,1.0,171986.913,,,604.149,605.64,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_8_rf_mip_seed1_b600.json,rf+mip,rf,174281.637,64.856
MAT_rf_mip_600s,3X,IncT3x_9,IncT3x_9_rf_mip_seed1_b600,1.0,21824.42,,,603.95,605.44,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_9_rf_mip_seed1_b600.json,rf+mip,rf,24250.824,85.17
MAT_rf_mip_600s,4X,IncT4x_1,IncT4x_1_rf_mip_seed1_b600,1.0,47185.597,,,608.373,609.947,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_1_rf_mip_seed1_b600.json,rf+mip,greedy_floor,1685978.679,119.624
MAT_rf_mip_600s,4X,IncT4x_10,IncT4x_10_rf_mip_seed1_b600,1.0,13823.179,,,607.073,609.295,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_10_rf_mip_seed1_b600.json,rf+mip,greedy_floor,1337917.611,119.201
MAT_rf_mip_600s,4X,IncT4x_2,IncT4x_2_rf_mip_seed1_b600,1.0,112891.756,,,608.961,610.464,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_2_rf_mip_seed1_b600.json,rf+mip,rf,248723.471,141.463
MAT_rf_mip_600s,4X,IncT4x_3,IncT4x_3_rf_mip_seed1_b600,1.0,49578.045,,,606.365,607.831,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_3_rf_mip_seed1_b600.json,rf+mip,,201641.36,
MAT_rf_mip_600s,4X,IncT4x_3,IncT4x_3_rf_mip_seed1_b600,1.0,49713.464,,,608.167,609.779,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_3_rf_mip_seed1_b600.json,rf+mip,greedy_floor,1548773.252,114.99
MAT_rf_mip_600s,4X,IncT4x_4,IncT4x_4_rf_mip_seed1_b600,1.0,139762.236,,,607.302,608.909,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_4_rf_mip_seed1_b600.json,rf+mip,greedy_floor,854193.479,133.325
MAT_rf_mip_600s,4X,IncT4x_5,IncT4x_5_rf_mip_seed1_b600,1.0,43895.475,,,606.951,608.512,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_5_rf_mip_seed1_b600.json,rf+mip,greedy_floor,1716612.292,121.174
MAT_rf_mip_600s,4X,IncT4x_6,IncT4x_6_rf_mip_seed1_b600,1.0,82492.802,,,606.336,607.882,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_6_rf_mip_seed1_b600.json,rf+mip,greedy_floor,1254644.109,118.685
MAT_rf_mip_600s,4X,IncT4x_7,IncT4x_7_rf_mip_seed1_b600,1.0,21389.233,,,606.395,607.82,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_7_rf_mip_seed1_b600.json,rf+mip,,1403928.326,
MAT_rf_mip_600s,4X,IncT4x_7,IncT4x_7_rf_mip_seed1_b600,1.0,20917.704,,,606.799,608.396,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_7_rf_mip_seed1_b600.json,rf+mip,greedy_floor,1489284.871,114.219
MAT_rf_mip_600s,4X,IncT4x_8,IncT4x_8_rf_mip_seed1_b600,1.0,176793.359,,,608.165,609.656,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_8_rf_mip_seed1_b600.json,rf+mip,greedy_floor,2235401.232,133.638
MAT_rf_mip_600s,4X,IncT4x_9,IncT4x_9_rf_mip_seed1_b600,1.0,24929.994,,,606.973,608.539,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_9_rf_mip_seed1_b600.json,rf+mip,greedy_floor,1218528.518,121.323
MAT_rf_mip_600s,5X,IncT5x_1,IncT5x_1_rf_mip_seed1_b600,1.0,53606.275,,,608.236,609.727,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_1_rf_mip_seed1_b600.json,rf+mip,greedy,359388.114,0.0
MAT_rf_mip_600s,5X,IncT5x_10,IncT5x_10_rf_mip_seed1_b600,1.0,18536.715,,,609.678,611.147,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_10_rf_mip_seed1_b600.json,rf+mip,,15353974.912,
MAT_rf_mip_600s,5X,IncT5x_10,IncT5x_10_rf_mip_seed1_b600,1.0,20172.053,,,607.742,609.263,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_10_rf_mip_seed1_b600.json,rf+mip,greedy,177211.478,0.0
MAT_rf_mip_600s,5X,IncT5x_2,IncT5x_2_rf_mip_seed1_b600,1.0,116353.298,,,607.767,609.287,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_2_rf_mip_seed1_b600.json,rf+mip,greedy,413958.797,0.0
MAT_rf_mip_600s,5X,IncT5x_3,IncT5x_3_rf_mip_seed1_b600,1.0,56597.058,,,609.492,610.953,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_3_rf_mip_seed1_b600.json,rf+mip,,16005542.631,
MAT_rf_mip_600s,5X,IncT5x_3,IncT5x_3_rf_mip_seed1_b600,1.0,58683.358,,,607.436,609.862,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_3_rf_mip_seed1_b600.json,rf+mip,greedy,137642.015,0.0
MAT_rf_mip_600s,5X,IncT5x_4,IncT5x_4_rf_mip_seed1_b600,1.0,143247.126,,,608.07,609.613,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_4_rf_mip_seed1_b600.json,rf+mip,greedy,497051.655,0.0
